ID_Pedido,Fecha_pedido,Anio,Mes_num,Mes,Estacion,ID_Cliente,Pais,Region,Ciudad,Segmento_Cliente,Categoria_Producto,Producto,Canal,Campania,Dispositivo,Unidades,Precio_unitario,Descuento_pct,Ingresos,Costo,Ganancia,Devolucion,Satisfaccion,Dias_entrega
ARG-2025-00495,09/07/2025,2025,7,Julio,Invierno,CUST-1188,Mexico,Norte,Monterrey,Estandar,Tecnologia,Smartwatch Fit,Tienda,Cyber Days,No Aplica,1,241.51,0.168,176.89,125.06,51.83,0,3.9,4
ARG-2025-00221,11/07/2025,2025,7,Julio,Invierno,CUST-1081,Colombia,Andina,Bogota,Premium,Deportes,Reloj Deportivo,Online,No Aplica,Mobile,1,296.45,0.0,260.88,166.05,94.82,0,5.0,5
ARG-2025-00731,13/07/2025,2025,7,Julio,Invierno,CUST-1238,Colombia,Andina,Bogota,Premium,Hogar,Licuadora Pro,Marketplace,Back to School,Mobile,1,115.89,0.075,94.29,58.87,35.42,0,4.9,5
ARG-2025-00673,17/07/2025,2025,7,Julio,Invierno,CUST-1024,Mexico,Centro,CDMX,Basico,Belleza,Kit Skin Care,Marketplace,No Aplica,Mobile,1,69.94,0.0,61.54,28.41,33.14,0,3.7,7
ARG-2025-00037,17/07/2025,2025,7,Julio,Invierno,CUST-1278,Colombia,Andina,Bogota,Estandar,Moda,Chaqueta Urbana,Marketplace,Cyber Days,Tablet,1,153.63,0.182,110.54,65.65,44.89,0,4.3,5
ARG-2025-00409,20/07/2025,2025,7,Julio,Invierno,CUST-1046,Mexico,Centro,Puebla,Estandar,Deportes,Mat Yoga,Online,Always On,Desktop,2,36.42,0.08,58.96,37.58,21.37,0,4.1,4
ARG-2025-00668,20/07/2025,2025,7,Julio,Invierno,CUST-1208,Mexico,Centro,CDMX,Estandar,Tecnologia,Camara Sport,Online,No Aplica,Mobile,1,274.87,0.004,241.01,167.29,73.72,0,4.4,4
ARG-2025-00090,21/07/2025,2025,7,Julio,Invierno,CUST-1167,Chile,Norte,Antofagasta,Estandar,Hogar,Organizador Cocina,Tienda,Cyber Days,No Aplica,2,51.93,0.15,77.68,49.92,27.76,0,4.4,1
ARG-2025-00703,21/07/2025,2025,7,Julio,Invierno,CUST-1293,Colombia,Caribe,Barranquilla,Basico,Deportes,Set Mancuernas,Tienda,Temporada Alta,No Aplica,1,81.41,0.036,69.04,45.38,23.66,0,4.4,2
ARG-2025-00613,22/07/2025,2025,7,Julio,Invierno,CUST-1039,Mexico,Centro,Puebla,Estandar,Tecnologia,Camara Sport,Online,Back to School,Desktop,2,275.79,0.133,420.92,305.23,39.92,1,3.6,5
ARG-2025-00698,23/07/2025,2025,7,Julio,Invierno,CUST-1011,Mexico,Occidente,Guadalajara,Premium,Moda,Zapatillas Run,Online,Cyber Days,Mobile,1,175.55,0.196,124.19,66.52,57.67,0,4.9,5
ARG-2025-00687,26/07/2025,2025,7,Julio,Invierno,CUST-1248,Peru,Sierra,Cusco,Basico,Moda,Jeans Slim,Tienda,No Aplica,No Aplica,1,58.39,0.022,50.28,26.72,23.56,0,4.2,1
ARG-2025-00639,29/07/2025,2025,7,Julio,Invierno,CUST-1107,Peru,Sierra,Arequipa,Premium,Deportes,Casco Ciclismo,Online,Temporada Alta,Mobile,1,81.11,0.075,66.01,43.76,22.26,0,4.2,2
ARG-2025-00534,29/07/2025,2025,7,Julio,Invierno,CUST-1196,Colombia,Caribe,Barranquilla,Estandar,Deportes,Reloj Deportivo,Marketplace,Temporada Alta,Tablet,1,221.1,0.102,174.75,107.1,67.65,0,4.1,4
ARG-2025-00009,30/07/2025,2025,7,Julio,Invierno,CUST-1281,Colombia,Andina,Bogota,Basico,Hogar,Lampara Desk,Marketplace,Cyber Days,Mobile,1,53.8,0.199,37.95,23.75,14.19,0,4.1,7
ARG-2025-00012,01/08/2025,2025,8,Agosto,Invierno,CUST-1197,Peru,Sierra,Arequipa,Premium,Tecnologia,Camara Sport,Online,Always On,Mobile,2,329.49,0.026,564.65,421.03,143.62,0,4.1,3
ARG-2025-00306,02/08/2025,2025,8,Agosto,Invierno,CUST-1253,Peru,Sierra,Cusco,Premium,Moda,Camisa Oxford,Online,Cyber Days,Mobile,2,76.8,0.249,101.5,55.93,45.57,0,4.0,1
ARG-2025-00574,03/08/2025,2025,8,Agosto,Invierno,CUST-1278,Chile,Centro,Valparaiso,Estandar,Tecnologia,Camara Sport,Online,Cyber Days,Mobile,1,299.41,0.181,215.84,149.26,66.58,0,4.2,3
ARG-2025-00544,03/08/2025,2025,8,Agosto,Invierno,CUST-1078,Peru,Costa,Lima,Estandar,Belleza,Kit Skin Care,Tienda,Always On,No Aplica,1,74.53,0.105,58.73,27.36,31.37,0,4.6,1
ARG-2025-00491,03/08/2025,2025,8,Agosto,Invierno,CUST-1208,Chile,Norte,Antofagasta,Premium,Moda,Jeans Slim,Tienda,Always On,No Aplica,3,110.23,0.045,277.8,170.65,107.15,0,3.8,3
ARG-2025-00730,04/08/2025,2025,8,Agosto,Invierno,CUST-1085,Chile,Centro,Santiago,Estandar,Hogar,Licuadora Pro,Online,Always On,Mobile,1,91.08,0.036,77.28,46.99,30.29,0,4.3,5
ARG-2025-00282,05/08/2025,2025,8,Agosto,Invierno,CUST-1259,Chile,Centro,Valparaiso,Estandar,Deportes,Bicicleta Indoor,Tienda,,No Aplica,1,631.66,0.116,491.22,322.12,169.1,0,4.6,1
ARG-2025-00196,05/08/2025,2025,8,Agosto,Invierno,CUST-1291,Mexico,Occidente,Guadalajara,Basico,Tecnologia,Smartwatch Fit,Online,Always On,Mobile,2,183.02,0.068,300.32,215.43,84.88,0,4.0,2
ARG-2025-00125,05/08/2025,2025,8,Agosto,Invierno,CUST-1016,Peru,Sierra,Arequipa,Premium,Deportes,Set Mancuernas,Marketplace,No Aplica,Desktop,1,130.06,0.0,114.45,72.16,42.29,0,3.0,5
ARG-2025-00455,09/08/2025,2025,8,Agosto,Invierno,CUST-1252,Peru,Costa,Lima,Basico,Deportes,Mat Yoga,Tienda,Back to School,No Aplica,2,26.63,0.108,41.82,27.82,14.0,0,4.0,1
ARG-2025-00549,10/08/2025,2025,8,Agosto,Invierno,CUST-1229,Mexico,Centro,CDMX,Basico,Belleza,Serum Facial,Online,Back to School,Mobile,2,34.49,0.117,53.61,26.49,27.12,0,4.9,7
ARG-2025-00146,10/08/2025,2025,8,Agosto,Invierno,CUST-1083,Mexico,Norte,Monterrey,Premium,Moda,Jeans Slim,Tienda,Always On,No Aplica,1,108.48,0.049,90.8,48.98,41.83,0,3.8,1
ARG-2025-00415,11/08/2025,2025,8,Agosto,Invierno,CUST-1039,Mexico,Norte,Monterrey,Premium,Belleza,Kit Skin Care,Online,Back to School,Mobile,2,89.99,0.146,135.28,66.71,68.57,0,3.5,4
ARG-2025-00405,13/08/2025,2025,8,Agosto,Invierno,CUST-1180,Peru,Costa,Lima,Premium,Tecnologia,Audifonos Pro,Tienda,Cyber Days,No Aplica,1,170.2,0.171,124.17,92.58,31.59,0,3.2,2
ARG-2025-00601,15/08/2025,2025,8,Agosto,Invierno,CUST-1232,Peru,Costa,Trujillo,Estandar,Tecnologia,Camara Sport,Online,No Aplica,Desktop,1,260.67,0.015,225.86,160.65,65.21,0,3.9,4
ARG-2025-00316,20/08/2025,2025,8,Agosto,Invierno,CUST-1133,Peru,Sierra,Arequipa,Basico,Deportes,Bicicleta Indoor,Online,Temporada Alta,Mobile,1,400.0,0.106,314.76,197.71,117.04,0,4.6,4
ARG-2025-00462,20/08/2025,2025,8,Agosto,Invierno,CUST-1111,Peru,Costa,Trujillo,Estandar,Tecnologia,Smartwatch Fit,Online,Always On,Tablet,1,185.15,0.012,161.05,127.63,33.41,0,3.7,5
ARG-2025-00320,22/08/2025,2025,8,Agosto,Invierno,CUST-1171,Chile,Sur,Concepcion,Estandar,Moda,Chaqueta Urbana,Marketplace,Back to School,Mobile,1,174.88,0.129,133.99,74.98,34.9,1,3.7,5
ARG-2025-00721,23/08/2025,2025,8,Agosto,Invierno,CUST-1168,Colombia,Andina,Medellin,Basico,Deportes,Bicicleta Indoor,Tienda,Back to School,No Aplica,1,459.82,0.131,351.43,224.9,126.53,0,4.6,1
ARG-2025-00330,24/08/2025,2025,8,Agosto,Invierno,CUST-1004,Mexico,Occidente,Guadalajara,Estandar,Moda,Zapatillas Run,Marketplace,Always On,Desktop,1,135.41,0.039,114.48,61.99,52.49,0,3.9,6
ARG-2025-00172,24/08/2025,2025,8,Agosto,Invierno,CUST-1231,Colombia,Andina,Medellin,Basico,Moda,Bolso Ejecutivo,Online,Temporada Alta,Tablet,2,86.63,0.034,147.33,79.95,67.38,0,3.4,4
ARG-2025-00640,25/08/2025,2025,8,Agosto,Invierno,CUST-1295,Peru,Costa,Lima,Basico,Tecnologia,Audifonos Pro,Online,Cyber Days,Mobile,1,110.22,0.227,74.97,54.58,20.38,0,4.4,4
ARG-2025-00167,26/08/2025,2025,8,Agosto,Invierno,CUST-1030,Colombia,Caribe,Barranquilla,Premium,Moda,Camisa Oxford,Marketplace,No Aplica,Desktop,1,77.86,0.0,68.51,38.11,30.4,0,4.4,5
ARG-2025-00026,27/08/2025,2025,8,Agosto,Invierno,CUST-1147,Colombia,Andina,Medellin,Basico,Hogar,Licuadora Pro,Tienda,Back to School,No Aplica,1,81.17,0.152,60.56,35.65,24.91,0,3.9,1
ARG-2025-00226,30/08/2025,2025,8,Agosto,Invierno,CUST-1127,Chile,Centro,Santiago,Estandar,Belleza,Secador Ionic,Online,Temporada Alta,Desktop,1,108.03,0.051,90.26,47.73,42.53,0,5.0,3
ARG-2025-00490,31/08/2025,2025,8,Agosto,Invierno,CUST-1219,Mexico,Occidente,Guadalajara,Basico,Hogar,Licuadora Pro,Tienda,Cyber Days,No Aplica,1,95.79,0.193,68.0,41.56,26.43,0,3.8,2
ARG-2025-00232,01/09/2025,2025,9,Septiembre,Primavera,CUST-1036,Colombia,Pacifico,Cali,Basico,Moda,Camisa Oxford,Online,Back to School,Desktop,1,52.41,0.121,47.48,26.79,20.68,0,4.2,4
ARG-2025-00375,03/09/2025,2025,9,Septiembre,Primavera,CUST-1140,Colombia,Pacifico,Cali,Basico,Moda,Bolso Ejecutivo,Tienda,Always On,No Aplica,1,90.91,0.056,88.39,49.67,38.72,0,,1
ARG-2025-00393,04/09/2025,2025,9,Septiembre,Primavera,CUST-1291,Chile,Norte,Antofagasta,Estandar,Tecnologia,Tablet 10,Online,Cyber Days,Mobile,3,475.58,0.191,1189.42,862.4,327.02,0,4.6,4
ARG-2025-00161,04/09/2025,2025,9,Septiembre,Primavera,CUST-1036,Colombia,Andina,Bogota,Estandar,Belleza,Serum Facial,Online,No Aplica,Mobile,1,47.4,0.026,47.55,23.72,23.83,0,3.7,5
ARG-2025-00244,05/09/2025,2025,9,Septiembre,Primavera,CUST-1215,Peru,Sierra,Cusco,Estandar,Moda,Zapatillas Run,Online,No Aplica,Mobile,2,110.79,0.0,228.23,124.23,104.0,0,3.1,3
ARG-2025-00749,11/09/2025,2025,9,Septiembre,Primavera,CUST-1216,Chile,Norte,Antofagasta,Estandar,Belleza,Secador Ionic,Online,Always On,Tablet,1,97.87,0.044,96.37,43.37,53.0,0,4.5,1
ARG-2025-00190,14/09/2025,2025,9,Septiembre,Primavera,CUST-1289,Mexico,Centro,CDMX,Premium,Belleza,Kit Skin Care,Marketplace,Always On,Desktop,1,112.65,0.052,109.98,57.18,52.79,0,3.7,3
ARG-2025-00567,17/09/2025,2025,9,Septiembre,Primavera,CUST-1240,Mexico,Occidente,Guadalajara,Premium,Tecnologia,Parlante Home,Tienda,Always On,No Aplica,1,171.26,0.057,166.31,122.42,43.89,0,4.0,3
ARG-2025-00266,17/09/2025,2025,9,Septiembre,Primavera,CUST-1190,Chile,Centro,Valparaiso,Estandar,Tecnologia,Camara Sport,Tienda,Always On,No Aplica,2,315.4,0.016,639.05,465.06,173.99,0,4.7,1
ARG-2025-00365,17/09/2025,2025,9,Septiembre,Primavera,CUST-1020,Colombia,Caribe,Barranquilla,Basico,Belleza,Cepillo Electrico,Online,Back to School,Mobile,1,46.0,0.142,40.64,20.87,12.45,1,3.8,3
ARG-2025-00729,20/09/2025,2025,9,Septiembre,Primavera,CUST-1010,Mexico,Centro,CDMX,Estandar,Tecnologia,Parlante Home,Tienda,Cyber Days,No Aplica,2,149.52,0.205,244.98,174.18,70.8,0,4.4,3
ARG-2025-00023,21/09/2025,2025,9,Septiembre,Primavera,CUST-1271,Colombia,Andina,Bogota,Estandar,Deportes,Set Mancuernas,Online,No Aplica,Desktop,3,119.96,0.0,370.67,239.64,131.03,0,3.6,5
ARG-2025-00522,23/09/2025,2025,9,Septiembre,Primavera,CUST-1115,Colombia,Andina,Bogota,Estandar,Belleza,Secador Ionic,Online,Back to School,Tablet,2,93.25,0.162,160.89,79.44,81.46,0,5.0,1
ARG-2025-00715,24/09/2025,2025,9,Septiembre,Primavera,CUST-1219,Peru,Sierra,Cusco,Basico,Moda,Jeans Slim,Marketplace,No Aplica,Desktop,1,60.77,0.0,62.6,33.53,29.07,0,3.8,5
ARG-2025-00662,26/09/2025,2025,9,Septiembre,Primavera,CUST-1085,Mexico,Centro,Puebla,Premium,Tecnologia,Audifonos Pro,Online,Always On,Mobile,3,208.7,0.103,578.53,399.23,179.3,0,4.0,4
ARG-2025-00010,27/09/2025,2025,9,Septiembre,Primavera,CUST-1227,Mexico,Centro,Puebla,Premium,Deportes,Casco Ciclismo,Online,Always On,Mobile,3,114.13,0.088,321.48,200.2,121.28,0,3.5,4
ARG-2025-00017,28/09/2025,2025,9,Septiembre,Primavera,CUST-1148,Mexico,Centro,Puebla,Estandar,Hogar,Aspiradora Max,Online,Cyber Days,Mobile,1,314.34,0.145,276.92,179.25,97.67,0,3.5,5
ARG-2025-00463,29/09/2025,2025,9,Septiembre,Primavera,CUST-1170,Colombia,Caribe,Barranquilla,Estandar,Tecnologia,Parlante Home,Marketplace,No Aplica,Tablet,1,124.64,0.0,128.37,92.55,35.83,0,4.4,7
ARG-2025-00327,01/10/2025,2025,10,Octubre,Primavera,CUST-1212,Mexico,Centro,CDMX,Estandar,Tecnologia,Camara Sport,Tienda,Always On,No Aplica,1,266.41,0.043,262.64,194.08,68.56,0,3.8,1
ARG-2025-00219,01/10/2025,2025,10,Octubre,Primavera,CUST-1203,Colombia,Caribe,Barranquilla,Basico,Deportes,Mat Yoga,Tienda,No Aplica,No Aplica,2,28.34,0.027,56.79,36.27,20.51,0,4.1,1
ARG-2025-00578,03/10/2025,2025,10,Octubre,Primavera,CUST-1203,Mexico,Centro,CDMX,Estandar,Deportes,Casco Ciclismo,Tienda,Always On,No Aplica,1,89.35,0.077,84.98,56.4,28.58,0,3.7,1
ARG-2025-00554,04/10/2025,2025,10,Octubre,Primavera,CUST-1156,Mexico,Centro,CDMX,Estandar,Belleza,Secador Ionic,Online,Temporada Alta,Mobile,1,92.33,0.062,89.22,46.15,43.07,0,3.2,4
ARG-2025-00117,05/10/2025,2025,10,Octubre,Primavera,CUST-1125,Chile,Sur,Concepcion,Estandar,Belleza,Perfume Urban,Online,Always On,Desktop,1,106.29,0.031,106.13,50.68,55.45,0,3.9,7
ARG-2025-00654,06/10/2025,2025,10,Octubre,Primavera,CUST-1023,Mexico,Occidente,Guadalajara,Basico,Tecnologia,Parlante Home,Tienda,Temporada Alta,No Aplica,2,110.05,0.045,216.6,161.46,55.14,0,4.8,1
ARG-2025-00587,07/10/2025,2025,10,Octubre,Primavera,CUST-1201,Mexico,Centro,CDMX,Estandar,Moda,Camisa Oxford,Tienda,Cyber Days,No Aplica,2,64.93,0.209,105.75,55.93,49.82,0,3.6,2
ARG-2025-00142,08/10/2025,2025,10,Octubre,Primavera,CUST-1243,Peru,Sierra,Cusco,Basico,Moda,Zapatillas Run,Marketplace,Always On,Desktop,2,109.71,0.056,213.24,122.87,90.37,0,4.6,6
ARG-2025-00743,09/10/2025,2025,10,Octubre,Primavera,CUST-1221,Colombia,Andina,Bogota,Premium,Deportes,Reloj Deportivo,Marketplace,Always On,Desktop,1,264.43,0.046,259.94,171.75,88.19,0,4.9,3
ARG-2025-00629,10/10/2025,2025,10,Octubre,Primavera,CUST-1015,Peru,Costa,Lima,Estandar,Deportes,Mat Yoga,Online,Cyber Days,Desktop,1,30.08,0.197,24.88,15.6,9.28,0,3.5,4
ARG-2025-00623,11/10/2025,2025,10,Octubre,Primavera,CUST-1046,Peru,Sierra,Arequipa,Estandar,Tecnologia,Audifonos Pro,Online,Cyber Days,Desktop,1,141.11,0.165,121.35,84.81,36.55,0,3.7,6
ARG-2025-00636,12/10/2025,2025,10,Octubre,Primavera,CUST-1054,Peru,Sierra,Cusco,Basico,Hogar,Lampara Desk,Tienda,Cyber Days,No Aplica,1,51.41,0.184,43.19,26.2,16.99,0,4.4,1
ARG-2025-00292,15/10/2025,2025,10,Octubre,Primavera,CUST-1034,Peru,Sierra,Arequipa,Basico,Tecnologia,Tablet 10,Online,No Aplica,Mobile,1,271.01,0.033,270.03,205.23,64.8,0,4.6,5
ARG-2025-00016,15/10/2025,2025,10,Octubre,Primavera,CUST-1034,Mexico,Centro,Puebla,Basico,Hogar,Licuadora Pro,Online,Back to School,Mobile,1,88.44,0.107,81.33,48.57,32.76,0,3.4,5
ARG-2025-00296,16/10/2025,2025,10,Octubre,Primavera,CUST-1216,Chile,Centro,Valparaiso,Basico,Tecnologia,Tablet 10,Marketplace,Back to School,Mobile,1,401.43,0.106,369.6,263.61,105.99,0,4.2,7
ARG-2025-00720,16/10/2025,2025,10,Octubre,Primavera,CUST-1080,Peru,Sierra,Cusco,Premium,Hogar,Lampara Desk,Online,No Aplica,Mobile,1,69.12,0.0,71.19,41.66,29.53,0,4.4,5
ARG-2025-00329,18/10/2025,2025,10,Octubre,Primavera,CUST-1071,Peru,Costa,Lima,Basico,Deportes,Mat Yoga,Online,Always On,Tablet,3,28.23,0.09,79.35,48.46,30.89,0,5.0,4
ARG-2025-00512,20/10/2025,2025,10,Octubre,Primavera,CUST-1110,Colombia,Pacifico,Cali,Estandar,Tecnologia,Camara Sport,Tienda,No Aplica,No Aplica,1,257.98,0.02,260.46,207.49,52.97,0,4.5,1
ARG-2025-00078,20/10/2025,2025,10,Octubre,Primavera,CUST-1295,Chile,Norte,Antofagasta,Estandar,Hogar,Licuadora Pro,Tienda,Temporada Alta,No Aplica,3,115.48,0.121,313.49,192.87,120.63,0,4.1,1
ARG-2025-00169,20/10/2025,2025,10,Octubre,Primavera,CUST-1120,Peru,Sierra,Arequipa,Premium,Tecnologia,Smartwatch Fit,Online,Back to School,Mobile,1,261.18,0.094,243.76,175.96,67.8,0,3.1,3
ARG-2025-00368,22/10/2025,2025,10,Octubre,Primavera,CUST-1161,Peru,Sierra,Cusco,Estandar,Deportes,Reloj Deportivo,Online,Cyber Days,Mobile,1,218.47,0.199,180.31,111.07,69.25,0,3.9,5
ARG-2025-00724,22/10/2025,2025,10,Octubre,Primavera,CUST-1280,Mexico,Norte,Monterrey,Estandar,Tecnologia,Smartwatch Fit,Tienda,Always On,No Aplica,1,249.24,0.052,243.3,171.54,71.76,0,4.3,1
ARG-2025-00412,28/10/2025,2025,10,Octubre,Primavera,CUST-1093,Mexico,Occidente,Guadalajara,Estandar,Moda,Zapatillas Run,Marketplace,No Aplica,Desktop,2,151.4,0.0,311.89,162.37,149.52,0,3.9,6
ARG-2025-00605,30/10/2025,2025,10,Octubre,Primavera,CUST-1090,Peru,Costa,Lima,Premium,Deportes,Bicicleta Indoor,Tienda,Cyber Days,No Aplica,1,562.75,0.168,482.08,293.88,188.2,0,4.0,1
ARG-2025-00086,31/10/2025,2025,10,Octubre,Primavera,CUST-1126,Mexico,Norte,Monterrey,Estandar,Hogar,Organizador Cocina,Tienda,Always On,No Aplica,3,56.29,0.06,163.45,108.88,54.57,0,4.1,1
ARG-2025-00193,01/11/2025,2025,11,Noviembre,Primavera,CUST-1235,Chile,Centro,Valparaiso,Estandar,Tecnologia,Smartwatch Fit,Tienda,Back to School,No Aplica,2,258.57,0.097,481.2,342.06,139.14,0,4.4,2
ARG-2025-00742,03/11/2025,2025,11,Noviembre,Primavera,CUST-1077,Chile,Norte,Antofagasta,Estandar,Moda,Bolso Ejecutivo,Online,Back to School,Tablet,3,118.56,0.118,323.02,182.7,140.32,0,4.0,5
ARG-2025-00633,06/11/2025,2025,11,Noviembre,Primavera,CUST-1055,Colombia,Andina,Bogota,Premium,Moda,Bolso Ejecutivo,Tienda,Back to School,No Aplica,1,133.63,0.111,122.42,70.24,52.18,0,4.1,2
ARG-2025-00147,08/11/2025,2025,11,Noviembre,Primavera,CUST-1065,Mexico,Occidente,Guadalajara,Estandar,Moda,Chaqueta Urbana,Tienda,Temporada Alta,No Aplica,2,169.43,0.032,337.71,186.38,151.33,0,4.1,1
ARG-2025-00563,09/11/2025,2025,11,Noviembre,Primavera,CUST-1081,Colombia,Caribe,Barranquilla,Estandar,Tecnologia,Audifonos Pro,Online,Back to School,Desktop,2,153.21,0.148,268.95,204.5,64.45,0,4.7,4
ARG-2025-00253,09/11/2025,2025,11,Noviembre,Primavera,CUST-1019,Chile,Centro,Valparaiso,Estandar,Deportes,Casco Ciclismo,Tienda,Always On,No Aplica,1,91.56,0.043,90.25,59.81,30.44,0,4.7,3
ARG-2025-00166,09/11/2025,2025,11,Noviembre,Primavera,CUST-1026,Peru,Sierra,Cusco,Estandar,Hogar,Lampara Desk,Tienda,No Aplica,No Aplica,1,61.14,0.031,61.01,39.46,21.56,0,4.2,1
ARG-2025-00202,11/11/2025,2025,11,Noviembre,Primavera,CUST-1294,Colombia,Andina,Bogota,Estandar,Tecnologia,Camara Sport,Online,Always On,Mobile,2,290.86,0.078,552.37,393.02,159.35,0,3.5,4
ARG-2025-00334,11/11/2025,2025,11,Noviembre,Primavera,CUST-1059,Peru,Sierra,Cusco,Estandar,Tecnologia,Tablet 10,Online,Always On,Mobile,1,394.65,0.0,406.49,304.53,101.97,0,4.7,7
ARG-2025-00032,13/11/2025,2025,11,Noviembre,Primavera,CUST-1056,Colombia,Pacifico,Cali,Basico,Hogar,Cafetera Plus,Tienda,No Aplica,No Aplica,1,101.82,0.027,102.04,64.36,37.68,0,4.1,3
ARG-2025-00431,14/11/2025,2025,11,Noviembre,Primavera,CUST-1173,Colombia,Pacifico,Cali,Basico,Hogar,Lampara Desk,Tienda,Back to School,No Aplica,1,46.49,0.142,41.08,25.25,15.83,0,3.6,2
ARG-2025-00128,14/11/2025,2025,11,Noviembre,Primavera,CUST-1280,Colombia,Caribe,Barranquilla,Basico,Hogar,Aspiradora Max,Online,Back to School,Desktop,2,201.25,0.119,365.25,213.91,151.34,0,3.9,5
ARG-2025-00735,15/11/2025,2025,11,Noviembre,Primavera,CUST-1000,Colombia,Caribe,Barranquilla,Basico,Belleza,Perfume Urban,Online,Always On,Mobile,1,78.09,0.026,78.32,38.92,39.4,0,4.9,3
ARG-2025-00706,15/11/2025,2025,11,Noviembre,Primavera,CUST-1121,Peru,Costa,Trujillo,Estandar,Tecnologia,Tablet 10,Tienda,Always On,No Aplica,3,377.41,0.049,1109.1,837.0,272.1,0,4.3,1
ARG-2025-00568,15/11/2025,2025,11,Noviembre,Primavera,CUST-1273,Peru,Sierra,Arequipa,Basico,Moda,Bolso Ejecutivo,Online,Cyber Days,Desktop,1,73.93,0.194,61.4,36.07,25.33,0,4.0,6
ARG-2025-00683,15/11/2025,2025,11,Noviembre,Primavera,CUST-1191,Mexico,Occidente,Guadalajara,Premium,Belleza,Secador Ionic,Online,No Aplica,Mobile,1,129.73,0.0,133.63,62.96,70.67,0,4.3,4
ARG-2025-00235,16/11/2025,2025,11,Noviembre,Primavera,CUST-1029,Colombia,Andina,Bogota,Estandar,Deportes,Bicicleta Indoor,Online,Always On,Mobile,3,537.62,0.041,1592.41,1012.0,580.42,0,4.1,2
ARG-2025-00053,17/11/2025,2025,11,Noviembre,Primavera,CUST-1265,Colombia,Pacifico,Cali,Premium,Tecnologia,Audifonos Pro,Tienda,Back to School,No Aplica,1,192.04,0.125,172.98,124.14,48.83,0,4.0,2
ARG-2025-00528,17/11/2025,2025,11,Noviembre,Primavera,CUST-1120,Chile,Centro,Valparaiso,Basico,Hogar,Organizador Cocina,Online,No Aplica,Tablet,1,50.97,0.025,51.2,32.09,9.89,1,3.3,5
ARG-2025-00602,19/11/2025,2025,11,Noviembre,Primavera,CUST-1026,Colombia,Pacifico,Cali,Basico,Hogar,Licuadora Pro,Online,Cyber Days,Mobile,1,85.69,0.204,70.26,44.39,25.88,0,4.2,4
ARG-2025-00437,19/11/2025,2025,11,Noviembre,Primavera,CUST-1026,Colombia,Pacifico,Cali,Estandar,Deportes,Casco Ciclismo,Marketplace,Cyber Days,Mobile,1,77.13,0.161,66.62,42.75,23.87,0,3.3,6
ARG-2025-00076,19/11/2025,2025,11,Noviembre,Primavera,CUST-1092,Colombia,Andina,Bogota,Estandar,Moda,Zapatillas Run,Marketplace,Always On,Desktop,1,121.07,0.064,116.77,68.17,48.61,0,4.0,5
ARG-2025-00047,20/11/2025,2025,11,Noviembre,Primavera,CUST-1013,Colombia,Caribe,Barranquilla,Estandar,Moda,Camisa Oxford,Tienda,Back to School,No Aplica,3,67.47,0.124,182.55,104.9,77.65,0,4.3,1
ARG-2025-00270,22/11/2025,2025,11,Noviembre,Primavera,CUST-1263,Peru,Sierra,Arequipa,Premium,Tecnologia,Smartwatch Fit,Tienda,Back to School,No Aplica,3,211.03,0.09,593.18,457.23,135.95,0,3.7,1
ARG-2025-00294,22/11/2025,2025,11,Noviembre,Primavera,CUST-1078,Mexico,Occidente,Guadalajara,Premium,Tecnologia,Tablet 10,Tienda,Temporada Alta,No Aplica,1,551.77,0.098,512.41,357.3,155.11,0,4.1,1
ARG-2025-00424,22/11/2025,2025,11,Noviembre,Primavera,CUST-1166,Chile,Centro,Santiago,Estandar,Tecnologia,Parlante Home,Tienda,Cyber Days,No Aplica,1,156.61,0.174,133.29,95.41,37.88,0,3.1,1
ARG-2025-00624,22/11/2025,2025,11,Noviembre,Primavera,CUST-1213,Colombia,Caribe,Barranquilla,Premium,Hogar,Cafetera Plus,Online,Back to School,Desktop,2,156.38,0.117,284.49,174.37,110.13,0,4.5,3
ARG-2025-00438,23/11/2025,2025,11,Noviembre,Primavera,CUST-1094,Chile,Norte,Antofagasta,Estandar,Deportes,Casco Ciclismo,Marketplace,Always On,Mobile,1,88.9,0.091,83.26,56.33,26.92,0,3.5,5
ARG-2025-00005,23/11/2025,2025,11,Noviembre,Primavera,CUST-1270,Peru,Costa,Trujillo,Estandar,Tecnologia,Smartwatch Fit,Online,Always On,Mobile,1,186.02,0.077,176.82,128.8,48.03,0,4.4,4
ARG-2025-00242,24/11/2025,2025,11,Noviembre,Primavera,CUST-1029,Chile,Centro,Valparaiso,Basico,Moda,Chaqueta Urbana,Marketplace,Cyber Days,Mobile,1,133.07,0.189,111.18,59.38,51.8,0,4.2,4
ARG-2025-00241,24/11/2025,2025,11,Noviembre,Primavera,CUST-1165,Colombia,Pacifico,Cali,Estandar,Tecnologia,Camara Sport,Online,Cyber Days,Mobile,1,228.85,0.137,203.52,153.2,50.32,0,4.2,4
ARG-2025-00099,24/11/2025,2025,11,Noviembre,Primavera,CUST-1153,Peru,Costa,Lima,Estandar,Tecnologia,Audifonos Pro,Online,Always On,Mobile,1,134.28,0.048,131.71,96.56,35.15,0,3.9,5
ARG-2025-00263,24/11/2025,2025,11,Noviembre,Primavera,CUST-1163,Colombia,Andina,Bogota,Premium,Hogar,Lampara Desk,Online,Always On,Desktop,3,76.21,0.013,232.52,132.43,100.09,0,4.2,3
